timestamp,water_level_m,discharge_m3s,rainfall_mm,soil_moisture,slr_adjust_m
2003-08-05 00:00:00+00:00,0.5596518512811753,185.32468337235326,6.975886661867457e-30,0.2823668448251586,0.15
2003-08-05 01:00:00+00:00,0.8528611474105213,207.01439512342088,1.3551090498472425,0.3971285661264803,0.15
2003-08-05 02:00:00+00:00,1.1115704376379543,185.52058214184422,0.09801300380066169,0.39343686494132957,0.15
2003-08-05 03:00:00+00:00,1.1307676824575827,177.8403530242311,0.8843209943101746,0.3277155264396288,0.15
2003-08-05 04:00:00+00:00,1.3062574525760902,203.91656120012345,7.223136332179783e-28,0.32017884724976886,0.15
2003-08-05 05:00:00+00:00,1.093411903900873,196.17189522386337,2.2472430653474474e-27,0.2826578403105158,0.15
2003-08-05 06:00:00+00:00,0.7445908581708632,243.4702443433865,5.66605652490755,0.2998203543919294,0.15
2003-08-05 07:00:00+00:00,0.4993944637813602,259.3554333683951,1.836448278042484,0.34948055187122157,0.15
2003-08-05 08:00:00+00:00,0.2246916792231602,251.95140707574012,5.446790879281575,0.3412882968287328,0.15
2003-08-05 09:00:00+00:00,0.04350861911438379,252.97582763868323,1.905098997917452e-25,0.30173994296157514,0.15
2003-08-05 10:00:00+00:00,0.12242914486614279,255.55557096667053,5.638025833077577e-25,0.3310159566756579,0.15
2003-08-05 11:00:00+00:00,0.1963050160973074,224.65919870528361,1.6053450264524414,0.32612176271162613,0.15
2003-08-05 12:00:00+00:00,0.42856846726351816,247.36267313403627,1.6066787856222082,0.36022154882611773,0.15
2003-08-05 13:00:00+00:00,0.6679674648893953,235.16031032519743,0.0745103206520965,0.36745469888735827,0.15
2003-08-05 14:00:00+00:00,0.9492038058812137,212.2196778198152,3.913232616853235e-23,0.33959265337535943,0.15
2003-08-05 15:00:00+00:00,1.034871914646401,198.1057742786652,1.7417842770093293,0.34970979298544796,0.15
2003-08-05 16:00:00+00:00,1.0403693506957887,180.4756727500418,3.0703104972584233e-22,0.34611128799641644,0.15
2003-08-05 17:00:00+00:00,0.8176274362072208,215.1533767192135,1.616672496155164,0.28366003386649996,0.15
2003-08-05 18:00:00+00:00,0.588730066821462,224.6249759801959,1.1424931488876249,0.3517719922890648,0.15
2003-08-05 19:00:00+00:00,0.2365112631346224,261.08860545769517,4.066636267892788,0.34460366823100697,0.15
2003-08-05 20:00:00+00:00,0.06182245480780975,260.6034208415817,0.9273890851732336,0.36909695922087743,0.15
2003-08-05 21:00:00+00:00,-0.12501932569677196,260.3187105238355,0.04989807787952505,0.2915146452990284,0.15
2003-08-05 22:00:00+00:00,-0.12279566187806387,238.611378750779,1.1665182024360938e-19,0.3695503873500286,0.15
2003-08-05 23:00:00+00:00,0.03159057800998673,250.19164739786646,0.5806578743836361,0.32748393967697426,0.15
2003-08-06 00:00:00+00:00,0.2343810763678102,218.3781069016774,7.799217566485016e-19,0.3546707998745459,0.15
2003-08-06 01:00:00+00:00,0.659332645296436,228.69369635201065,2.473312106258676,0.3831019145674717,0.15
2003-08-06 02:00:00+00:00,1.0425351646874441,260.11404704974245,7.265570931907325,0.30274765618314886,0.15
2003-08-06 03:00:00+00:00,1.0883114063930484,295.06465998582206,1.2508874140682009e-17,0.30768476499003145,0.15
2003-08-06 04:00:00+00:00,1.173869024057316,261.6693490720701,3.8846444289799287,0.37702499739877726,0.15
2003-08-06 05:00:00+00:00,1.1176861607909196,242.56870833310649,3.38149786090741,0.31308668825099883,0.15
2003-08-06 06:00:00+00:00,1.031268022717172,319.01938840807975,5.861156952836631,0.31874372820863434,0.15
2003-08-06 07:00:00+00:00,0.7094669479327004,266.22995732469536,0.12111430452764083,0.3656121682077323,0.15
2003-08-06 08:00:00+00:00,0.46122418962192935,266.34521915866503,3.6412772322644305,0.34157559740410426,0.15
2003-08-06 09:00:00+00:00,0.211626898829517,281.9991805365589,5.081177958423587,0.37121467419731397,0.15
2003-08-06 10:00:00+00:00,0.07383959238052473,267.3221618018257,3.283099026182042,0.3569916663144926,0.15
2003-08-06 11:00:00+00:00,0.10898783511118945,304.08252701364097,1.358943476656491,0.3472779645277998,0.15
2003-08-06 12:00:00+00:00,0.24810283977144001,269.2376407389957,0.843492744804628,0.37764359975996653,0.15
2003-08-06 13:00:00+00:00,0.5451124929857377,248.1896684021346,0.8995538243313037,0.4138020494574147,0.15
2003-08-06 14:00:00+00:00,0.7050956678701604,252.52088951329992,1.3172618400916125,0.34520988796266283,0.15
2003-08-06 15:00:00+00:00,0.9428710252074695,222.14469122455256,3.365285685867345e-13,0.39260981833819325,0.15
2003-08-06 16:00:00+00:00,1.0635014237461873,232.06269915691757,0.5204448717751757,0.38224976131238575,0.15
2003-08-06 17:00:00+00:00,1.086037269464356,213.53349902029308,1.6954069289490983,0.35160978575055823,0.15
2003-08-06 18:00:00+00:00,0.7688471170190194,204.90384740306953,0.6241116138231176,0.3620499283463239,0.15
2003-08-06 19:00:00+00:00,0.4750174154206701,220.85520634490962,4.2781138300922334,0.32035733764180546,0.15
2003-08-06 20:00:00+00:00,0.20191511030883497,227.40161838927256,1.9165956295319329,0.33006121328983484,0.15
2003-08-06 21:00:00+00:00,0.034293566297667555,243.55424271431323,0.40705181329368895,0.3569053085315624,0.15
2003-08-06 22:00:00+00:00,-0.15204386932033356,226.90862944475074,2.4002531140441024,0.3472539307005683,0.15
2003-08-06 23:00:00+00:00,-0.04661565694938752,236.71711029731065,1.357653144007839e-10,0.3877162798509968,0.15
2003-08-07 00:00:00+00:00,-0.027123314195974385,271.50258230876034,6.655726018379675,0.30991305462380436,0.15
2003-08-07 01:00:00+00:00,0.41537506651246636,297.7127702777553,1.3621901523840152,0.3401635711034461,0.15
2003-08-07 02:00:00+00:00,0.7497760482553132,261.5093741676008,0.27089506848043515,0.3298430282781124,0.15
2003-08-07 03:00:00+00:00,0.9349137670914062,208.59002813763496,6.377267955036844,0.34464481650742834,0.15
2003-08-07 04:00:00+00:00,1.219853356191923,248.44279665550735,4.171069537487922e-09,0.38414569358781225,0.15
2003-08-07 05:00:00+00:00,1.3324798764049472,250.72581200943944,8.029903309551339e-09,0.31301969301499377,0.15
2003-08-07 06:00:00+00:00,1.179357845982276,255.69504393336422,4.311481139440538,0.37489561464608656,0.15
2003-08-07 07:00:00+00:00,1.0004511846640907,275.226295031373,2.8880669235612626e-08,0.3316912468876253,0.15
2003-08-07 08:00:00+00:00,0.7759455777416756,262.51537422112125,1.2297178367694757,0.33972272637925344,0.15
2003-08-07 09:00:00+00:00,0.3834033554924983,182.33247104569094,1.5564685461501802,0.3794835383727037,0.15
2003-08-07 10:00:00+00:00,0.1452808352410562,234.5302195402862,1.8275975693655156e-07,0.34103024658552344,0.15
2003-08-07 11:00:00+00:00,0.037682689070022826,233.76235545466744,0.802605246439138,0.3696015703235172,0.15
2003-08-07 12:00:00+00:00,0.16966973508851654,231.24026600259768,2.156365542947239,0.3530903139192839,0.15
2003-08-07 13:00:00+00:00,0.3118887046449997,253.96036575951547,0.9505893670030497,0.3445200283946853,0.15
2003-08-07 14:00:00+00:00,0.5681459293522573,200.04709263882467,1.8597037628434793e-06,0.33891242070192906,0.15
2003-08-07 15:00:00+00:00,0.8273145049929548,256.35661586436265,4.664241040465343,0.29794799973449204,0.15
2003-08-07 16:00:00+00:00,1.0499397925519631,206.07207729236825,1.2135354960770688,0.32756320644540415,0.15
2003-08-07 17:00:00+00:00,1.0258490505328894,236.95542011675894,9.539272338418968e-06,0.3549951632101185,0.15
2003-08-07 18:00:00+00:00,0.9205819842114694,234.9255186103411,1.612574733157823e-05,0.35608736945638314,0.15
2003-08-07 19:00:00+00:00,0.6662461168845343,272.2472545649494,0.761348418520344,0.30531269889170487,0.15
2003-08-07 20:00:00+00:00,0.5619601540978542,212.5101614040289,4.471983806494406e-05,0.3801829322341106,0.15
2003-08-07 21:00:00+00:00,0.214359653325641,174.02140549837526,7.33628155964567e-05,0.3673295814283018,0.15
2003-08-07 22:00:00+00:00,0.06393570829611792,218.14289751552593,0.3386050717546318,0.3110875646788378,0.15
2003-08-07 23:00:00+00:00,-0.10612186531829479,209.01471951927394,4.459746831394064,0.31903169867462966,0.15
2003-08-08 00:00:00+00:00,-0.0802400776523903,271.89279516050925,4.594252117980517,0.36574534245460705,0.15
2003-08-08 01:00:00+00:00,0.19054348160892434,223.4116780780192,0.0004807835687154128,0.29773252335577294,0.15
2003-08-08 02:00:00+00:00,0.47454604591177796,220.03022551875816,0.0007502580452978418,0.32827262114093875,0.15
2003-08-08 03:00:00+00:00,0.7591635928170618,262.9084591902335,0.11078864823666602,0.34899213303283017,0.15
2003-08-08 04:00:00+00:00,1.0750194912802447,238.3797841101026,0.0017729803227844038,0.3468167935176059,0.15
2003-08-08 05:00:00+00:00,1.3924871257199825,238.85859697950406,0.002684949524647447,0.34894561615658304,0.15
2003-08-08 06:00:00+00:00,1.3554983725112715,173.38372173033875,0.3805280936812833,0.362435156968123,0.15
2003-08-08 07:00:00+00:00,1.2393327855058285,235.0317771576813,0.005975465058039287,0.32676762182320385,0.15
2003-08-08 08:00:00+00:00,0.9680307529485789,190.26402104945,0.008781629026565672,0.3361388107308648,0.15
